page,title,article,category
https://www.washingtonpost.com/arts-entertainment/2021/03/31/godzilla-vs-kong-battle/,‘Godzilla vs. Kong’: Which of our big boys has the power to win?,"Part of the beauty of cinema lies in how it allows us to reflect on the most vital questions of our time — namely, if a nuclear-radiated sea monster could pummel a big gorilla, or whether that massive ape might just be the true prehistoric god-king of the earth.,Such weighty questions require careful thought, the sort that inspired the Renaissance greats to carve thinking men out of stone. One might recall these chiseled figures upon watching Alexander Skarsgard emphatically state ,, “This is our only chance. We have to take it. We , Kong. The world needs him.”,But does the world truly need Kong? Does he stand a chance against Godzilla? Before we “let them fight,” as Ken Watanabe , in 2014′s “,,” join us in admiring (and scorning) these two big boys as we make the case for which gargantuan creature should reign supreme. Their epic brawl , in theaters and on HBO Max.,Off the bat, you have to,acknowledge that Godzilla looks cooler and meaner.,But what is he? Or she?,Is it a big lizard? A dinosaur-human hybrid? Well, technically it’s a kaiju,,which translates from Japanese as “strange beast.”,Sure, the atomic-breather,of old was nothing more than , in a rubber body suit. But the lore of what Godzilla stands for,means more than any large gorilla.,The mythical monster was created as a stand-in for the fear and terror of the nuclear weapons that devastated Japanese society. Since appearing in 1954, the creature has inspired tales ranging from 1968′s monster tag-teaming “Destroy All Monsters” to the brilliant 2016 political satire “,,” which brought the threat of,nuclear peril to the modern day with the 2011 ,.,Godzilla’s depictions have spanned the globe for decades, from novels to video games. But let’s get down to the tale of the tape.,In this film canon — which began seven years ago and includes 2017′s “,” and 2019′s “,” — we’ve seen our large lad vanquish its enemy by prying open its mouth and , down its throat and disintegrate two of Ghidorah’s three heads while chewing on the third , before obliterating it for fun. And that’s just for starters.,So for this newest round, in one corner, there is a prehistoric monster that roams the land and sea who can fire off beams of nuclear energy from its mouth and has regenerative powers that allow it to swat away human weaponry like flies. Cloaked in scales, it also has an unmistakable, anguishing roar that lets you know it’s about to go down.,In the other corner, you have a big, chest-thumping gorilla who gets very easily distracted by a pretty lady.,No contest.,If “Tom and Jerry” taught us anything — the cartoon, not that ridiculous new movie with Colin Jost — it’s that size doesn’t count for everything. Speed and agility are underrated players here. If Jerry the mouse can trip Tom by tying his legs together with a string, what’s to stop Kong from doing the same with a vine from stinky Skull Island?,For those who believe size does matter, consider that Kong appears to now be the same height as Godzilla. It’s unclear what led to his practically tripling in size — perhaps it’s that he was an “adolescent” the last time we saw him, , — but facts are facts, and our boy could make a killing hawking monster PediaSure.,To address the obvious: Yes, Godzilla can blast atomic breath. But Kong is showing up to the ring with his very own Mjolnir: an ax that seems able to harness the nuclear fire as Thor’s hammer does lightning (or, at the very least, that can deflect it). We’ve established Kong’s agility, but it must also be said that he has the smarts to strategize. Godzilla, on the other hand, is quite literally operating with a lizard brain.,Not to crib from Jay-Z’s heinous verse on “,,” but an appeal for Kong is also an appeal for love. He simply does not get enough of it. We saw the kindness in his eyes when Tom Hiddleston and Brie Larson’s characters encountered him up close in “Skull Island,” and the latest MonsterVerse film embraces that trait. It introduces a story line where Kong essentially joins Rebecca Hall’s anthropological linguist character in bonding with and vowing to protect her adopted daughter, the last surviving member of the indigenous tribe that shared the island with him.,Kong is the more empathetic figure, and that goes a long way in Hollywood. He bows to no one, nor should he.",arts_culture
https://www.washingtonpost.com/entertainment/books/the-many-faces-of-ramona-quimby/2021/03/30/a61deb72-90dd-11eb-bb49-5cb2a95f4cec_story.html,The many faces of Ramona Quimby,"Beezus came first. When Beverly Cleary began dreaming up what would become her beloved children’s book series, she started the Quimby family with just one child. “Then one morning as I wrote,” Cleary explains in her 1996 memoir “,,” she realized a sibling was needed, “so I tossed in a little sister to explain Beezus’s nickname. When it came time to name the sister, I overheard a neighbor call out to another whose name was Ramona.” So began the life of one of the most memorable characters in children’s literature.,Over the course of more than 40 years, eight novels and many editions, feisty Ramona zoomed, stomped, jumped and shouted across the pages. Cleary, who died March 25 at age 104, worked with several illustrators — Louis Darling, Alan Tiegreen, Joanne Scribner, Tracy Dockray and Jacqueline Rogers — who captured Ramona’s high jinks in a variety of styles.,The drawings are an integral part of the Ramona books and in many ways as unforgettable as the stories they punctuate. Ramona’s look changed over time, but, as Anna Katz notes in the preface of the 2020 book “,” (Chronicle Books, $40), many “Ramona Quimby readers remember the illustrations they grew up with as , illustrations . . . but the range of illustrations points to the fact that the Ramona stories themselves transcend generational divides.”,Here are a selection of moments in Ramona’s life, as seen through the eyes of her illustrators.,

, is an editor and writer in Book World.",arts_culture
https://www.washingtonpost.com/entertainment/tv/what-to-watch-on-wednesday-extinction-the-facts-on-pbs/2021/03/30/5bfcb58e-90bd-11eb-9668-89be11273c09_story.html,What to watch on Wednesday: ‘Extinction: The Facts’ on PBS,"
, (MTV at 8) When one agent learns she is at the bottom of her alliance, she realizes she has to look out for herself., (NBC at 8) Marcel and a patient have more in common than meets the eye, and Halstead and Choi disagree over a pregnant patient with an irregular heartbeat., (ABC at 8) When the football season is threatened, Barry worries that him and Murray will no longer have anything to talk about., (CW at 8) Archie’s former Army general shows up with surprising news, and Jughead’s unconventional method of curing writer’s block raises concerns., (ABC at 8:30) Katie pushes Cooper to share his love for the culinary arts with his father, and the Otto family gets a surprise in the season finale., (NBC at 9) Firehouse 51 investigates suspicious fires, and Mouch hopes to make his longtime dream come true., (ABC at 9) Beck feels pressure to impress an old friend, and Dan and Ben get into a huge argument., (Fox at 9) Contestants must guess the performers’ hidden talents based on some clues and a first impression, hosted by Wayne Brady., (CW at 9) Nancy’s new investigating job concerns a florist and she receives some help from Gil Bobbsey., (Bravo at 9) Melissa and Teresa’s fight sends Joe Gorga over the edge, and Evan goes to confront Teresa., (ABC at 9:30) When Lane’s judgmental mom comes to town, Lane goes to hide anything that may warrant her disapproval., (Syfy at 10) In the season finale, Harry is close to completing his mission and facing his own humanity., (NBC at 10) Ruzek’s father goes missing., (Freeform at 10) An intruder interrupts Malika’s new moon ceremony, causing chaos among the Coterie members., (ABC at 10) A person called the “Con Queen” pretended to be various high-power female film industry executives for years., (Netflix) Real people’s tales of the paranormal come to life in reenactments., (YouTube) Documenting the worldwide rise of K-pop, an industry worth billions of dollars., (Discovery Plus) Cleaning expert Patric Richardson shows how your valuables can be salvageable., (HBO Max) Godzilla and King Kong engage in an epic fight as humanity tries to eliminate them both., (PBS at 8) Sir David Attenborough, pictured above, explores how pandemic diseases are impacted by the extinction crisis., (IFC) Season 2., (ABC at 11:35) Jamie Foxx, Lauren Graham, AJR.,— Anying Guo",arts_culture
https://www.washingtonpost.com/arts-entertainment/2021/03/30/john-lewis-run-graphic-novel-release/,"John Lewis’s posthumous new graphic novel will be out this summer, in time for a new battle over voting rights","Preparations for a Southern election are beginning to face fresh obstacles. Polling places are to be moved or removed and, according to at least one American leader, Jim Crow is “alive and well.”,That description is not ,, but rather from a longtime Georgian leader in his forthcoming chronicle of the civil rights movement set in the mid-'60s. If it is true that history doesn’t repeat itself but often rhymes, then the late congressman John Lewis (D-Ga.) will be returning to the national bookshelves this summer as a graphic-novel poet.,Abrams ComicArts and Good Trouble Productions have announced that the Lewis memoir “Run: Book One” — a sequel to the best-selling “March” trilogy — will be published Aug. 3. The civil rights icon completed the story before his death last July at 80, collaborating with “March” co-authors Andrew Aydin and artist Nate Powell, as well as a new member, Texas-based illustrator L. Fury, making her debut as a graphic novelist.,The cover by Powell and Fury reflects the escalation of events after , in Selma and passage of the 1965 Voting Rights Act — as some run from or toward racist violence, and some run for office.,“The reason it’s called ‘Run’ is because first you march, then you run,” Aydin said by phone last week. “It’s about showing how a young person like John Lewis can go from being well-known but seen as largely radical by the vast majority of the American republic to being a public servant.”,The “March” books received critical acclaim — including the , for a comic book — while also popularizing and contextualizing a favorite Lewis phrase to urge nonviolent civil disobedience: “Make good trouble.”,“I think the congressman, particularly in the last four or five years, had his eye on how we can inspire and motivate this new generation to participate in the democratic process not just as voters, but as public servants,” said Aydin, who also worked as Lewis’s digital communications director. As he spoke on Friday, the hashtag #GoodTrouble was trending on social media, in response to a sweeping , signed by Georgia Gov. Brian Kemp (R) and lambasted by the White House. Some critics say the law could , Black voters.,The purpose of “Run” is “to show people that the mission did not end with the signing of the Voting Rights Act,” Aydin said. “Turn the page, and the story became a new chapter in the same struggle. Often we celebrate the great victory and forget what happens next.,“When you consider what is happening today,” Aydin continued, it is “urgent that we tell this next chapter.”,“Run: Book One” focuses on the sociopolitical strife in 1965-1966, as Student Nonviolent Coordinating Committee founding member Julian Bond runs for Georgia office and Lewis hews to his nonviolent philosophy yet loses his SNCC chairmanship to Stokely Carmichael. Meanwhile, the segregationist violence continues, including the Mississippi murder of a wealthy Black businessman by the Ku Klux Klan.,Aydin said the longtime Georgia politician was uplifted by how many young readers embraced his life story in illustrated form: “They gave the congressman this reinvigorating energy — at conventions he got energy from them — and that’s how he knew he was on the right path.”",arts_culture
https://www.washingtonpost.com/entertainment/books/2021-books-april/2021/03/30/ad40c1cc-90c9-11eb-a74e-1f4cf89fd948_story.html,10 books to read in April,"We are all so ready for spring this year. Publishers are, too, which might explain why April is front-loaded with so many big books, including biographies, essays, short stories and knockout novels.,“I don’t want you to rehabilitate me,” Roth told Bailey, his appointed biographer. “Just make me interesting.” “Be careful what you wish for” is the adage that comes to mind while reading this intimate and impeccably researched book about a famous novelist whose life and work each have their peaks and valleys.,Through essays, poems, memories and more, the author of the acclaimed novel “Queen Sugar” (adapted for TV by Ava DuVernay) weaves together powerful stories about farmers of color that focus on their survival, pride and cultivation.,If you want to ride in a famous motorcycle race, then hang out with Keith Richards in 1990s San Francisco and finally consider the work of Marguerite Duras — and who wouldn’t? — all you have to do is pick up this wide-ranging book of journalism from the novelist behind “,.”,Murakami, ever droll, has put together eight stories told through the first-person singular perspective. But while it’s a conceit, in the hands of Murakami, it’s also the means to inspiring ends, thanks to its memorable voices — including a talking monkey who walks into a spa.,Otto and Xavier embark, with their pet mongoose, on a sleeper train called the Lucky Day. At first, it seems luxurious. But things become surreal quickly, making Oyeyemi’s locomotive the weirdest since “,.”,If you thought Rumaan Alam’s apocalyptic “,” was too creepy, perhaps you shouldn’t read VanderMeer’s new speculative thriller, in which a woman called Jane Smith receives a note and a key from a dead eco-terrorist. No spoilers, but it’s safe to say the fate of the world is at stake, and you won’t look up even once while you’re reading.,Vlautin’s sixth novel rewards fans of his slow, careful style in an intense story about gentrification in Portland, Ore. Lynette wants to buy the small house she shares with her mother and developmentally challenged brother, but she doesn’t have quite enough money. Over two days and two nights, she courts danger in her attempt to forge a secure life.,Heiny’s hilarious novel spans two decades in the life of small-town Michiganders. Jane moves to Boyne City in 2002 to teach second grade, and soon her life includes a mandolin-happy best friend, a husband, two daughters and a responsibility she could never have imagined. It’s a special book, one to savor.,Menand, a critic for the New Yorker, reminds us that even in the midst of conflict, we create. As the United States played push-me-pull-you with the Soviet Union, artists and thinkers exchanged ideas across continents, from Elvis and the Beatles to Hannah Arendt and Betty Friedan.,As chair of the Senate Judiciary subcommittee on competition policy, antitrust and consumer rights, Klobuchar (D-Minn.) puts forth proposals to strengthen antitrust enforcement. Her book uses U.S. history to show how a skewed marketplace can hurt consumer wallets as well as stifle progress and innovation.,

, is the editor, most recently, of “The Books That Changed My Life: Reflections by 100 Authors, Actors, Musicians and Other Remarkable People.”",arts_culture
https://www.washingtonpost.com/entertainment/books/washington-post-hardcover-bestsellers/2021/03/30/4e6ec406-9181-11eb-9668-89be11273c09_story.html,Washington Post hardcover bestsellers,"Rankings reflect sales for the week ended Mar. 28. The charts may not be reproduced without permission from the American Booksellers Association, the trade association for independent bookstores in the United States, and indiebound.org. Copyright 2021 American Booksellers Association. (The bestseller lists alternate between hardcover and paperback each week.)",arts_culture
https://www.washingtonpost.com/entertainment/tv/what-to-watch-on-tuesday-pooch-perfect-on-abc/2021/03/29/e6781fee-9083-11eb-9668-89be11273c09_story.html,What to watch on Tuesday: ‘Pooch Perfect’ on ABC," (NBC at 8) In Hawaii in 1982, Dewey spends an unforgettable day with Andre the Giant., (CW at 8) A new villain strikes fear into the hearts of Central City’s citizens, causing Barry to realize he must face his own fear to defeat the new threat., (Discovery at 8) Josh, Tickle and the Laws build a still farm, something Virginia hasn’t seen since the days of Amos Law., (OWN at 8) Violet becomes concerned about Hollywood, and Micah wants to be a voice for change., (NBC at 8:30) Kenan encounters a squirrel that he thinks is Cori’s spirit, and Gary thinks they might’ve missed Kenan’s birthday., (Food at 9) The chefs must use super spicy foods, including one of the hottest peppers in the world for the first round., (ABC at 9) Bow and Dre get competitive during family game night, and Junior and Olivia reach a milestone in their relationship., (Bravo at 9) After an awkward meeting with her mother, Tiffany asks Momma Dee for advice, and Stephanie plans a trip to Oklahoma., (BET at 9) The president and first lady partner up to deal with their son’s behavior., (History at 9) The team finds evidence of a continuous burn event in the swamp, supporting the theory that a ship was burned there centuries ago., (ABC at 9:30) Grandma Shireen stays with the Johnsons after her surgery, which becomes a full-time job for the family., (USA at 10) The couples have an opportunity to send a message., (ABC at 10) Athletes discuss how sports have fit into the fight for racial justice, and an exploration of how sports and film can be used to make cultural and social statements about Black athletes., (NBC at 10) After Sharpe notices the hospital’s blood supply running low, Max comes up with a plan to get New Amsterdam out of trouble., (FX at 10) The group attempts to find a solution to its heroin problem, and EZ investigates who betrayed the club., (ABC at 8) A dog-grooming competition series that originated in Australia, hosted by Rebel Wilson. (Pictured: A dog from the show.), (Discovery Plus) A three-part docuseries exploring the aftermath of the 2003 killing of police officer Matthew Pavelka., (Lifetime at 8) An exclusive interview with Vice President Harris about the women who have helped shape her life., (OWN at 9) Gospel and R&B artists come together to celebrate Easter., (HBO at 9) Documenting the experiences of those onboard the Diamond Princess cruise ship, where the , broke out at the start of the pandemic., (YouTube) Season 2., (HGTV at 9) Season 2., (CW at 9) Season 6., (ABC at 11:35) Bob Odenkirk, Nicole Byer, Tate McRae.,— Anying Guo",arts_culture
https://www.washingtonpost.com/entertainment/books/of-women-and-salt-book-review/2021/03/30/3f98a3ce-9187-11eb-a74e-1f4cf89fd948_story.html,"In Gabriela Garcia’s ‘Of Women and Salt,’ five generations of mothers and daughters fight to stay afloat","Debut author Gabriela Garcia makes her intentions clear from the first page. Before she embarks on the shifting perspectives that guide “,” through five generations and four countries, Garcia provides the diagrams of two matrilineal family trees.,Like the lyric narratives that follow, these family trees feature the first names of women. Abusive men damaged these trees and deadened their branches, but matriarchs are the root of these stories.,Still, mothers don’t always know what to do. “Of Women and Salt” begins with a plea from a Cuban American woman named Carmen, who begs her daughter Jeanette to find the will to endure despite traumas both inherited and experienced. “Maybe there are forces neither of us examined. Maybe if I had a way of seeing all the past, all the paths, maybe I’d have some answer as to why: Why did our lives turn out this way?”,For that, Garcia reaches back to 1866 in Camagüey, Cuba, where María Isabel becomes the first woman in her cane-cutting line to roll cigars and, soon thereafter, to read. Subjected to harassment, lesser wages and unwanted advances in a shadowy cigar factory, she becomes enraptured by books read aloud to the workers by a lector who quickly falls in love with her.,Their union, forged during a Cuban rebellion against Spanish colonial rule and slavery, ends with blood that births a new future. Liberation is not linear — not for countries nor for women. Though María Isabel “wanted to write her life into existence and endure,” not all freedoms are made possible by resilience.,“Of Women and Salt” leaps forward to 2014 in Miami. María Isabel’s great-great-granddaughter Jeanette is sleepless during a new and tremulous sobriety. Freer than she feels, Jeanette is on probation after being in rehab. Addicted to prescription drugs, she is haunted by stories that have gone untold for too long. Her brittle mother Carmen “lives among the Cuban elite, the First Wave, the people who lost homes and businesses and riches and ran from communism at the start of the revolution.”,Jeanette has never spoken to Carmen’s mother, Dolores, who still lives in rural Cuba. Riven by sexual and substance abuse, domestic violence and political tensions, their family ruptured during traumatic episodes disclosed with the flickering of time in future chapters.,María Isabel and her descendants found strength to endure, but their survival strategies relied upon silence and estrangement. Their matrilineal wisdom, which should have been a birthright for every woman born into that family, instead surfaces intermittently across the centuries. Burdened with longings shared by her ancestors, Jeanette “didn’t have the vocabulary to say,,.”,After witnessing an ICE raid that leads to her neighbor’s deportation, Jeanette gives food and shelter to a small girl named Ana, who arrives home from the babysitter to find a locked and darkened apartment. So begins the interrupted flourishing of the other family tree, planted in unstable soil whether in El Salvador, the United States or Mexico.,Ana is caught in what Valeria Luiselli described as a “hemispheric war” over drugs and arms amidst U.S. complicity in the fractured economies of Central and South America. In “,,” Luiselli writes, “Those children are refugees of a war, and, as such, they should all have the right to asylum. But not all of them have it.”,Ana’s mother, a hard-working housekeeper named Gloria, left El Salvador because of gang violence that reshaped her entire existence. As “Of Women and Salt” unfolds, U.S. immigration officials treat her family as though their lives and contributions have no value.,Fearful that her attempts to provide care might be in violation of her probation, Jeanette cannot be what Ana needs. During a deportation process meted out with “papers they won’t translate,” Gloria prays for outcomes she can’t control. “I do not want my child here, where every child has a cough and the guards run their eyes over curves, hungry. I do not want my child here but I do not want her alone thousands of miles away. I want my child safe.”,The bonds of motherhood are deep and tenuous. Though it “is ugly to admit” her pain and confusion, Gloria defines motherhood as “a constant calculation of what-if. What if we just gave up?” In “Of Women and Salt,” the women do not surrender their hopes, but they also flail against fates they never would have chosen for themselves nor their daughters.,Though “there are no real rules that govern why some are born in turmoil and others never know a single day in which the next seems an ill-considered bet,” the forces that shape these families are unmistakably patriarchal, capitalist and colonial. Against these tides of injustice, mothers and daughters fight to stay afloat, clinging to the wisdom that “we are more than we think we are.”,

, is the author of the novel “Subduction,” a finalist for a Foreword Indies Book of the Year Award and two International Latino Book Awards.,By Gabriela Garcia,Flatiron. 224 pp. $26.99",arts_culture
https://www.washingtonpost.com/entertainment/books/good-company-book-review/2021/03/30/59af002e-8f2e-11eb-9423-04079921c915_story.html,"‘Good Company,’ Cynthia D’Aprix Sweeney’s follow-up to ‘The Nest,’ is a sweeter novel with higher stakes","After more than a year of social distancing, who isn’t craving some good company?,If that’s still a few months away for you, Cynthia D’Aprix Sweeney has the next best thing: Her new novel, “,,” is a story about the profound joy (and heartache) of family and friends. It’s an affecting reminder that no matter how comfortable and settled things feel, life is always about change — changing places, changing careers and even changing loyalties.,Sweeney’s comic debut, “,,” was a breakout success in 2016. To hilarious effect, it focuses on four siblings bickering over their late father’s trust fund. “Good Company” is a sweeter novel, gentler all around, though the stakes are higher than the disappointments of a few middle-aged leeches.,Also, “The Nest” is very much a novel about living in New York, while “Good Company” is about having left it behind for Los Angeles. Sweeney made the cross-country transition herself in 2009, so she knows how questioning that decision can remain a haunting compulsion. Her new characters — actors of various kinds who have moved to L.A. — are still judging their commercial productions in La La Land against artistic endeavors in the Big Apple. For most readers, though, “Good Company” will resonate as a story about those rare choices that define life by cleanly dividing it into Before and After.,In the opening pages of “Good Company,” Flora is looking for an old photo that captures a cherished summer back in Upstate New York. Her daughter is about to graduate from high school in Los Angeles, and Flora knows the snapshot, nicely framed, would make a perfect present. But when Flora finds the picture among some old papers in the garage, she also finds the wedding ring that her husband, Julian, claimed he’d lost in a lake that summer. Its reappearance suddenly calls into question what was really going on during those August nights — and during all the years since.,“Good Company” functions very much like that beloved photo. It’s a moment caught in time, but its meaning is informed by everything around it. Flora and Julian and their friends may be smiling and looking at the camera, but that doesn’t mean they were all seeing the same thing. And this novel plays with time in a similarly complex way, moving back into the history of a small group to bring everything to bear on the perfectly staged image of “the couple everyone wanted to be.”,Flora and Julian are the exceptional theater people who seem to have done the impossible: made a stable life together. “Flora didn’t realize how much she’d invested in the mythology of her marriage,” Sweeney writes. “Like good actors, they whittled it down to a few symbolic moments that added up to the legend of Florian.”,There are no villains in “Good Company,” which only makes the theme of betrayal more poignant — and more realistic. As Flora tries to figure out what the rediscovered wedding ring means and what she’s going to do about it, we’re drawn deep into the experiences of her family and her most trusted friends, Margot and David. Over the years, they’ve grown much more successful and considerably wealthier — Margot is a TV star, David is a doctor — but the two families have never let that push them apart. What develops is a story about the twisted strands of devotion and envy that hold any long-term relationship together.,Before she got married, Flora hoped to make her mark on Broadway, and though she got a few small parts now and then, she lived the precarious life of so many part-time artists in New York. But eventually, Flora gave up her dreams, stepped away from “legitimate theater” and started doing voice-over work for commercials. Suddenly, she felt she was hovering in the confluence of her old theater colleagues’ pity and envy.,Sweeney builds that conflict between artistic purity and adult practicality right into Flora’s marriage. While she makes the sacrifices necessary to keep their family financially solvent, her husband is the co-founder of a theater called Good Company, which becomes “the defining law of their existence.” It’s a noble endeavor, to be sure, one of those high-quality, low-profit Manhattan groups with a summer stock offshoot in Upstate New York. Flora would never admit to being irritated by Julian’s success, but there’s something annoying about the way the world conforms to the desires of handsome, charismatic men like her husband. She can’t help but notice that “a group of young company members — all women, of course — fell into formation like a chorus line executing a series of perfect kicks. One became his de facto assistant, another a self-appointed company secretary, a third kept petty annoyances at bay.”,“Did you organize all this?” Flora asks him.,“No, it just kind of happened,” he replies, oblivious to his own power.,Sweeney’s effectiveness as a novelist stems from her protean sympathy, her ability to move among these characters and capture each one’s feelings without judgment. As we see some of the same events from various points of view, we don’t learn who was right — who could ever be right, after all? — but we get a poignant, sometimes comic sense of the way we each experience the same events, the same decisions, the same mistakes. In Sweeney’s hands, that’s not a recipe for endless conflict, but a road to understanding and — maybe — forgiveness.,

, writes about books for The Washington Post and hosts ,.,By Cynthia D’Aprix Sweeney,Ecco. 320 pp. $27.99",arts_culture
https://www.washingtonpost.com/arts-entertainment/2021/03/30/tina-turner-documentary/,Tina Turner’s story has long been intertwined with Ike Turner’s. ‘Tina’ lets her have the last word.,"When Tina Turner’s fifth album, “Private Dancer,” shimmied up the Billboard chart in 1984, it was widely hailed as her comeback effort. But the singer disagrees with that assessment.,“I don’t consider it a comeback album. Tina had never arrived,” Turner says in a new HBO documentary about her life and career. “It was Tina’s debut.”,That’s a powerful statement from the musical icon, who famously kept the stage name she was given by her abusive ex-husband, Ike Turner, following their 1978 divorce. “Tina” reminds us that her name was about the only thing Turner wanted to keep from her first marriage; it was the news media that continued to make Ike Turner and his abuse a prominent focus of interviews about the singer and her work.,“Tina,” directed by Dan Lindsay and T.J. Martin, isn’t as revelatory as other , — its strength lies in context, which the filmmakers provide through archival footage and contemporary interviews with Turner; her second husband, Erwin Bach; journalists and a few friends, including Oprah Winfrey.,Here are the biggest takeaways from the nearly two-hour film.,The documentary recalls Turner’s fateful trip to see Ike Turner’s band play in St. Louis in the late ’50s. She asked that night if she could join him onstage, but Ike refused because “he didn’t believe I could sing,” Turner recalls in audio from a 1981 interview with People magazine. Turner continued to show up to the band’s gigs, and eventually Ike relented. Her voice, full-bodied and husky, blew him away.,At just 17, Turner began singing with the band every weekend. “I was young, naive — just a country girl,” Turner recalls in a contemporary interview. “And everything just opened up to me.”,Initially, as Turner recalled in her People interview, their relationship was based in “a family love.” But when the duo landed their first hit record, “A Fool in Love,” in 1960, Ike rebranded his band as the Ike & Tina Turner Revue — and decided that Tina should be his wife.,“She really was young. She had no ambition to be a superstar,” recalls Jimmy Thomas, who sang background vocals for the revue. “But when she sang, she just had it. And Ike exploited it.”,In her interview with People, Turner noted that Ike — who had gone uncredited on “Rocket 88,” the pioneering rock-and-roll record he recorded with his band in 1951 — had deep-seated insecurities about being left behind by acts that he’d helped to find fame.,Turner was pregnant with her and Ike’s son, Ronnie, when she disagreed with travel arrangements Ike had planned for the band.,He responded by beating her with a shoe stretcher, Turner said in her People interview. His abuse continued until she left him in 1976. “Maybe I was brainwashed. I was afraid of him, and I cared what happened to him. And I knew that if I left, there was no one to sing,” Turner says in the audio.,As Turner’s star rose, Phil Spector, then an influential record producer, asked to work with Turner — and only Turner. Though their first collaboration, the 1966 single, “River Deep — Mountain High,” was considered a commercial flop (in the United States at least), Turner got a taste of freedom working with Spector, who encouraged her to branch out from beyond how she typically performed with Ike. (Though, Ike is credited on the song as part of a deal with Spector.),“It was so big, and my voice sounded so different standing on top of all that music,” Turner says of the song.,At this point, Turner says she no longer loved Ike. But she continued to work with him out of loyalty, and was determined to help him get a hit record. She achieved that with the duo’s Grammy-winning cover of Creedence Clearwater Revival’s “Proud Mary” in 1971, though the song only amplified the pressure for success. Ike’s abuse, meanwhile, intensified.,Turner credits her introduction to Buddhism with helping her become confident enough to leave Ike. She reached her limit in 1976 when he struck her on the way to a Dallas airport. The incident informed a memorable scene in the 1993 film “What’s Love Got to Do With It,” which starred Angela Bassett as Turner. In the scene, Tina fights back after Ike strikes her; in real-life, Turner did the same, but after arriving at the hotel bloodied and swollen, she massaged Ike’s head so he would fall asleep.,It was then that Turner made a desperate escape, across a freeway, to a nearby hotel. “I grabbed my little hand luggage and I walked,” Turner recalls in her People interview. “I was afraid, though.”,“Tina” recalls Turner’s packed work schedule following her divorce from Ike, in which she says she “got nothing” except for her name. “That’s when I realized I could use Tina to become a business,” Turner recalls.,The next few years were filled with performances in Las Vegas and on TV specials in a bid to recoup the money she lost in the divorce fallout, which included canceled gigs. Turner eventually recruited Roger Davies to be her manager, leading to higher profile gigs — even as she,encountered vile racism within the music industry — and the new sound that marked a departure from her work with Ike.,Turner’s interview with People music editor Carl Arrington ran in the magazine’s Dec. 7, 1981, issue, and marked the singer’s first public comments on her ex-husband’s abuse. But even after Turner reached the height of her solo career with the Grammy-winning “Private Dancer” (followed by a role in the 1985 film “Mad Max Beyond Thunderdome”) the singer was constantly asked about Ike and their relationship.,Turner attempted to put those discussions to rest with her 1986 autobiography “I, Tina,” which she co-wrote with Kurt Loder. But the effect was largely the opposite, partially because other women were so inspired by her coming forward.,“That story reached so many people who felt like they had to kind of keep their secrets locked away deep down,” Katori Hall, the , to Broadway, says. “It’s like a Pandora’s box.”,“Tina” is mostly devoted to the singer’s career, but it does briefly discuss her childhood in Nutbush, Tenn., where her family picked cotton and where she witnessed her father’s violence against her mother. Eventually, both of her parents abandoned the family altogether.,“I’m a girl from a cotton field that pulled myself above what was not taught to me,” she says in an archival interview with Loder.,“I have not received love almost ever in my life. I did not have it with my mother and my father from the beginning of birth, and I survived,” she tells him. “Why did I get so far without love … I have had not one love affair that was genuine and sustained itself. Not one.”,Turner tells Loder, pounding her fist on the table for emphasis, that she’s experienced “tons of heartbreak.”,“I’ve analyzed it. I’ve said, ‘What’s wrong with me?’” Turner says. “I’ve looked in the mirror with myself stripped of makeup and without hair. Why can’t someone see the beauty in the woman … I am?”,The documentary’s final act introduces Turner’s husband, Erwin Bach, and their sprawling estate in Zurich. “I really needed love. I just needed to love a person,” Turner says, recalling their first meeting when the former record executive picked her up from Düsseldorf Airport in Germany.,“It’s love. It’s something we both have for each other,” says Bach, whom Turner married in 2013. “I always refer to it as an electrical charge.”,As for her ex-husband, who died in 2007, Turner says she has forgiven him. “Forgiving means not to hold on,” she says. “You let it go.”,“I had an abusive life. There’s no other way to tell the story,” she adds. “It’s a reality. It’s a truth.”,The documentary fittingly ends with footage of Turner attending the premiere of Hall’s musical, where she received a standing ovation. The documentary and the play, Bach says, “is a closure.” As Turner eyes her future away from public life, she reflects on the most graceful way to do it.,“Some people say that the life that I lived and the performances that I gave, the appreciation is lasting with the people and I should be proud of that,” she says. “I am. But when do you stop being proud? How do you bow out slowly?”",arts_culture
